index,min_lng,min_lat,max_lng,max_lat
6681,73.0342269999998,26.659220531669114,73.0842269999998,26.709220531669114
6682,73.0842269999998,26.659220531669114,73.1342269999998,26.709220531669114
6683,73.1342269999998,26.659220531669114,73.1842269999998,26.709220531669114
6684,73.1842269999998,26.659220531669114,73.23422699999979,26.709220531669114
6685,73.23422699999979,26.659220531669114,73.28422699999979,26.709220531669114
6686,73.28422699999979,26.659220531669114,73.33422699999979,26.709220531669114
6687,73.33422699999979,26.659220531669114,73.38422699999978,26.709220531669114
6688,73.38422699999978,26.659220531669114,73.43422699999978,26.709220531669114
6689,73.43422699999978,26.659220531669114,73.48422699999978,26.709220531669114
6690,73.48422699999978,26.659220531669114,73.53422699999977,26.709220531669114
6691,73.53422699999977,26.659220531669114,73.58422699999977,26.709220531669114
6692,73.58422699999977,26.659220531669114,73.63422699999977,26.709220531669114
6693,73.63422699999977,26.659220531669114,73.68422699999977,26.709220531669114
6694,73.68422699999977,26.659220531669114,73.73422699999976,26.709220531669114
6695,73.73422699999976,26.659220531669114,73.78422699999976,26.709220531669114
6696,73.78422699999976,26.659220531669114,73.83422699999976,26.709220531669114
6697,73.83422699999976,26.659220531669114,73.88422699999975,26.709220531669114
6698,73.88422699999975,26.659220531669114,73.93422699999975,26.709220531669114
6699,73.93422699999975,26.659220531669114,73.98422699999975,26.709220531669114
6700,73.98422699999975,26.659220531669114,74.03422699999975,26.709220531669114
6701,74.03422699999975,26.659220531669114,74.08422699999974,26.709220531669114
6702,74.08422699999974,26.659220531669114,74.13422699999974,26.709220531669114
6703,74.13422699999974,26.659220531669114,74.18422699999974,26.709220531669114
6704,74.18422699999974,26.659220531669114,74.23422699999973,26.709220531669114
6705,74.23422699999973,26.659220531669114,74.28422699999973,26.709220531669114
6706,74.28422699999973,26.659220531669114,74.33422699999973,26.709220531669114
6707,74.33422699999973,26.659220531669114,74.38422699999973,26.709220531669114
6708,74.38422699999973,26.659220531669114,74.43422699999972,26.709220531669114
6709,74.43422699999972,26.659220531669114,74.48422699999972,26.709220531669114
6710,74.48422699999972,26.659220531669114,74.53422699999972,26.709220531669114
6711,74.53422699999972,26.659220531669114,74.58422699999971,26.709220531669114
6712,74.58422699999971,26.659220531669114,74.63422699999971,26.709220531669114
6713,74.63422699999971,26.659220531669114,74.68422699999971,26.709220531669114
6714,74.68422699999971,26.659220531669114,74.7342269999997,26.709220531669114
6715,74.7342269999997,26.659220531669114,74.7842269999997,26.709220531669114
6716,74.7842269999997,26.659220531669114,74.8342269999997,26.709220531669114
6717,74.8342269999997,26.659220531669114,74.8842269999997,26.709220531669114
6718,74.8842269999997,26.659220531669114,74.9342269999997,26.709220531669114
6719,74.9342269999997,26.659220531669114,74.98422699999969,26.709220531669114
6720,74.98422699999969,26.659220531669114,75.03422699999969,26.709220531669114
6721,75.03422699999969,26.659220531669114,75.08422699999969,26.709220531669114
6722,75.08422699999969,26.659220531669114,75.13422699999968,26.709220531669114
6723,75.13422699999968,26.659220531669114,75.18422699999968,26.709220531669114
6724,75.18422699999968,26.659220531669114,75.23422699999968,26.709220531669114
6725,75.23422699999968,26.659220531669114,75.28422699999967,26.709220531669114
6726,75.28422699999967,26.659220531669114,75.33422699999967,26.709220531669114
6727,75.33422699999967,26.659220531669114,75.38422699999967,26.709220531669114
6728,75.38422699999967,26.659220531669114,75.43422699999967,26.709220531669114
6729,75.43422699999967,26.659220531669114,75.48422699999966,26.709220531669114
6730,75.48422699999966,26.659220531669114,75.53422699999966,26.709220531669114
6731,75.53422699999966,26.659220531669114,75.58422699999966,26.709220531669114
6732,75.58422699999966,26.659220531669114,75.63422699999965,26.709220531669114
6733,75.63422699999965,26.659220531669114,75.68422699999965,26.709220531669114
6734,75.68422699999965,26.659220531669114,75.73422699999965,26.709220531669114
6735,75.73422699999965,26.659220531669114,75.78422699999965,26.709220531669114
6736,75.78422699999965,26.659220531669114,75.83422699999964,26.709220531669114
6737,75.83422699999964,26.659220531669114,75.88422699999964,26.709220531669114
6738,75.88422699999964,26.659220531669114,75.93422699999964,26.709220531669114
6739,75.93422699999964,26.659220531669114,75.98422699999963,26.709220531669114
6740,75.98422699999963,26.659220531669114,76.03422699999963,26.709220531669114
6741,76.03422699999963,26.659220531669114,76.08422699999963,26.709220531669114
6742,76.08422699999963,26.659220531669114,76.13422699999963,26.709220531669114
6743,76.13422699999963,26.659220531669114,76.18422699999962,26.709220531669114
6744,76.18422699999962,26.659220531669114,76.23422699999962,26.709220531669114
6745,76.23422699999962,26.659220531669114,76.28422699999962,26.709220531669114
6746,76.28422699999962,26.659220531669114,76.33422699999961,26.709220531669114
6747,76.33422699999961,26.659220531669114,76.38422699999961,26.709220531669114
6748,76.38422699999961,26.659220531669114,76.43422699999961,26.709220531669114
